web-scraper-order,web-scraper-start-url,pagination,type chaussure,prix,adresse,image url-src
"1751303343-4337","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de ville","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908451_uploaded_image1_1611442135.jpg"
"1751303343-4338","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de ville","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908450_uploaded_image1_1611442075.jpg"
"1751303343-4339","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de ville","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908449_uploaded_image1_1611441994.jpg"
"1751303343-4340","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de ville","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908447_uploaded_image1_1611441911.jpg"
"1751303343-4341","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Boots en cuir","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908445_uploaded_image1_1611441830.jpg"
"1751303343-4342","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Timberland Low","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908444_uploaded_image1_1611441771.jpg"
"1751303343-4343","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Boots homme","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908441_uploaded_image1_1611441662.jpg"
"1751303343-4344","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Boots en daim","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2908440_uploaded_image1_1611441614.jpg"
"1751303343-4345","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets homme","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907777_uploaded_image1_1611411219.jpg"
"1751303343-4346","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de ville","28 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907082_uploaded_image1_1611376946.jpg"
"1751303343-4347","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures homme","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906831_uploaded_image1_1611351296.jpg"
"1751303343-4348","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures homme","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906467_uploaded_image1_1611333452.jpg"
"1751303343-4349","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures   homme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906438_uploaded_image1_1611332512.jpg"
"1751303343-4350","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Dior homme","30 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906100_uploaded_image1_1611321371.jpg"
"1751303343-4351","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Adidas Ozweego","25 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906044_uploaded_image1_1611319993.jpg"
"1751303343-4352","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Air Jordan 1 Rétro","30 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906041_uploaded_image1_1611319842.jpg"
"1751303343-4353","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Adidas Yeezy 700","25 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906035_uploaded_image1_1611319673.jpg"
"1751303343-4354","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Dior b22","35 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906022_uploaded_image1_1611319278.jpg"
"1751303343-4355","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Air Force homme","30 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2906012_uploaded_image2_1611319023.jpeg"
"1751303343-4356","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2905201_uploaded_image1_1611268700.jpg"
"1751303343-4357","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2905048_uploaded_image1_1611262085.jpg"
"1751303343-4358","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904375_uploaded_image1_1611240970.jpg"
"1751303343-4359","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Baskets homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904362_uploaded_image1_1611240720.jpg"
"1751303343-4360","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures femme","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904288_uploaded_image1_1611238877.jpg"
"1751303343-4361","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Air Force one paris","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904268_uploaded_image1_1611238310.jpg"
"1751303343-4362","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Air Force one","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904265_uploaded_image1_1611238252.jpg"
"1751303343-4363","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Jordan 4","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904262_uploaded_image1_1611238156.jpg"
"1751303343-4364","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Dior homme","35 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904250_uploaded_image1_1611237863.jpg"
"1751303343-4365","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures Jordan One","30 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904217_uploaded_image1_1611236843.jpg"
"1751303343-4366","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures homme","15 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904060_uploaded_image1_1611233194.jpg"
"1751303343-4367","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures homme","35 000CFA","Gorée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904007_uploaded_image1_1611231636.jpg"
"1751303343-4368","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=89","Chaussures de classes","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2903699_uploaded_image1_1611224264.jpg"
"1751303357-4369","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Jordan","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939019_uploaded_image1_1612784220.jpg"
"1751303357-4370","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939004_uploaded_image1_1612783675.jpg"
"1751303357-4371","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures orthopédiques","15 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2938248_uploaded_image1_1612738251.jpg"
"1751303357-4372","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Babouches homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2938215_uploaded_image1_1612736665.jpg"
"1751303357-4373","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Louis Vuitton","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2938075_uploaded_image1_1612729618.jpg"
"1751303357-4374","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures orthopédiques","10 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2937647_uploaded_image1_1612711907.jpg"
"1751303357-4375","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures Jordan 1","30 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2937347_uploaded_image1_1612699556.jpg"
"1751303357-4376","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936881_uploaded_image1_1612660330.jpg"
"1751303357-4377","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Boots homme","28 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936876_uploaded_image1_1612660029.jpg"
"1751303357-4378","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Sandales orthopédiques","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2936649_uploaded_image1_1612648027.jpg"
"1751303357-4379","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Sandales orthopédiques","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2936647_uploaded_image1_1612647918.jpg"
"1751303357-4380","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Sandales orthopédiques","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2936645_uploaded_image1_1612647831.jpg"
"1751303357-4381","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures","10 500CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936461_uploaded_image1_1612637870.jpg"
"1751303357-4382","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures hommes - femmes","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936458_uploaded_image1_1612637701.jpg"
"1751303357-4383","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures orthopédiques","12 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936206_uploaded_image1_1612628694.jpg"
"1751303357-4384","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets homme","11 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2935515_uploaded_image2_1612607770.jpeg"
"1751303357-4385","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Air Force 1 cuir","12 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2935512_uploaded_image1_1612607617.jpg"
"1751303357-4386","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2935493_uploaded_image1_1612607222.jpg"
"1751303357-4387","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures homme et femme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2934936_uploaded_image1_1612567716.jpg"
"1751303357-4388","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures de ville","26 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2934925_uploaded_image1_1612567176.jpg"
"1751303357-4389","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Crampons Nike","15 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934128_uploaded_image1_1612540378.jpg"
"1751303357-4390","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures homme","15 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934120_uploaded_image1_1612540190.jpg"
"1751303357-4391","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Chaussures homme","15 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934071_uploaded_image1_1612539350.jpg"
"1751303357-4392","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Mac Queen","16 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934061_uploaded_image1_1612539138.jpg"
"1751303357-4393","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Baskets Nike","13 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934059_uploaded_image1_1612539034.jpg"
"1751303357-4394","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=88","Sandales homme","4 500CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2934050_uploaded_image1_1612538775.jpg"
