web-scraper-order,web-scraper-start-url,pagination,type habits,prix,adresse,image url-src
"1751303163-375","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_776960_uploaded_image1_1563976874.21.png"
"1751303163-376","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_776951_uploaded_image1_1563976809.34.png"
"1751303163-377","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_776102_uploaded_image1_1563966374.5.png"
"1751303163-378","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_776078_uploaded_image1_1563965884.05.png"
"1751303163-379","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_776065_uploaded_image1_1563965793.55.png"
"1751303163-380","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_774845_uploaded_image1_1563929744.94.png"
"1751303163-381","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robes pour enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_774840_uploaded_image1_1563929589.59.png"
"1751303163-382","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements bébé","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_774806_uploaded_image1_1563928347.37.png"
"1751303163-383","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements bébé","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_774803_uploaded_image1_1563928268.84.png"
"1751303163-384","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Habillement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_772978_uploaded_image1_1563889449.35.png"
"1751303163-385","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_772928_uploaded_image1_1563888978.63.png"
"1751303163-386","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_772900_uploaded_image1_1563888684.79.png"
"1751303163-387","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tee-shirt","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_772515_uploaded_image1_1563884937.81.png"
"1751303163-388","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robes enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_770101_uploaded_image1_1563822944.92.png"
"1751303163-389","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_766924_uploaded_image1_1563733037.86.png"
"1751303163-390","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Costume enfant","20 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_766156_uploaded_image1_1563699576.64.png"
"1751303163-391","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Costume Enfant","20 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_766149_uploaded_image1_1563699401.63.png"
"1751303163-392","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_765642_uploaded_image1_1563665910.22.png"
"1751303163-393","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Djellaba Enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_765640_uploaded_image1_1563665850.78.png"
"1751303163-394","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Djellaba Enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_765637_uploaded_image1_1563665776.21.png"
"1751303163-395","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Vêtements enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_762906_uploaded_image1_1563574544.52.png"
"1751303163-396","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe avec sacoche","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_760606_uploaded_image1_1563527782.19.png"
"1751303163-397","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Ensemble chic pour bébé","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_760600_uploaded_image1_1563527705.83.png"
"1751303163-398","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Ensemble fille","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_760599_uploaded_image1_1563527651.42.png"
"1751303163-399","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe avec petite traîne","12 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_760597_uploaded_image1_1563527596.64.png"
"1751303163-400","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe enfant","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_760595_uploaded_image1_1563527531.24.png"
"1751303163-401","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Joggings filles","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_760586_uploaded_image1_1563527322.48.png"
"1751303163-402","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robes toute mimi pour enfants","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_afrikannonce_1011525_uploaded_image1_1569956572.46.jpg"
"1751303163-403","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe brodée enfant","12 000CFA","Sénégal","https://images.coinafrique.com/thumb_afrikannonce_1011523_uploaded_image1_1569956567.47.jpg"
"1751303163-404","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Jolies robes en wax","8 000CFA","Sénégal","https://images.coinafrique.com/thumb_afrikannonce_1011524_uploaded_image1_1569956569.73.jpg"
"1751303163-405","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Costume enfant","20 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_752448_uploaded_image1_1563350256.56.png"
"1751303163-406","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Blouson enfant","18 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_752408_uploaded_image1_1563349196.32.png"
"1751303163-407","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Grenouillère - Ensemble Femme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_740349_uploaded_image1_1562956490.71.png"
"1751303163-408","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Robe pour enfant","35 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_739801_uploaded_image1_1562946241.61.png"
"1751303163-409","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Couches et vêtements enfants","8 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_735868_uploaded_image1_1562861740.96.png"
"1751303163-410","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Costume enfant","20 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_735207_uploaded_image1_1562852018.04.png"
"1751303163-411","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Abaya enfant 2 ans - 5 ans","18 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_727626_uploaded_image1_1562678215.71.png"
"1751303163-412","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Abaya enfant Spéciale Tabaski","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_725848_uploaded_image1_1562624169.32.png"
"1751303163-413","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724146_uploaded_image1_1562589336.01.png"
"1751303163-414","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724143_uploaded_image1_1562589274.19.png"
"1751303163-415","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724138_uploaded_image1_1562589114.05.png"
"1751303163-416","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724135_uploaded_image1_1562589070.16.png"
"1751303163-417","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724130_uploaded_image1_1562588990.25.png"
"1751303163-418","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724128_uploaded_image1_1562588912.66.png"
"1751303163-419","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724122_uploaded_image1_1562588821.84.png"
"1751303163-420","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724115_uploaded_image1_1562588760.4.png"
"1751303163-421","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724113_uploaded_image1_1562588710.7.png"
"1751303163-422","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724109_uploaded_image1_1562588631.85.png"
"1751303163-423","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724102_uploaded_image1_1562588582.95.png"
"1751303163-424","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724091_uploaded_image1_1562588225.16.png"
"1751303163-425","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenue pour enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724081_uploaded_image1_1562588040.19.png"
"1751303163-426","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenues enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724072_uploaded_image1_1562587876.78.png"
"1751303163-427","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","Tenues enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_724060_uploaded_image1_1562587746.67.png"
"1751303172-428","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1120161_uploaded_image1_1572249640.19.png"
"1751303172-429","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Maillots de bain","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1118621_uploaded_image1_1573389584.27.png"
"1751303172-430","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Habits et accessoires d'enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1114952_uploaded_image1_1572104975.89.png"
"1751303172-431","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","5 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1108134_uploaded_image1_1571966882.1.png"
"1751303172-432","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1107993_uploaded_image1_1571960679.98.png"
"1751303172-433","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Djellaba - enfant","5 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_1091229_uploaded_image1_1571671997.99.png"
"1751303172-434","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble enfant","15 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_1064667_uploaded_image1_1571103373.33.png"
"1751303172-435","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Haut-enfant","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061921_uploaded_image1_1571052396.32.png"
"1751303172-436","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Pantalon enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061915_uploaded_image1_1571052342.01.png"
"1751303172-437","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061900_uploaded_image1_1571052225.61.png"
"1751303172-438","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemise-enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061895_uploaded_image1_1571052162.4.png"
"1751303172-439","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemise - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061891_uploaded_image1_1571052122.28.png"
"1751303172-440","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061876_uploaded_image1_1571052006.69.png"
"1751303172-441","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061871_uploaded_image1_1571051970.84.png"
"1751303172-442","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Pantalon - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061864_uploaded_image1_1571051920.44.png"
"1751303172-443","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061840_uploaded_image1_1571051674.17.png"
"1751303172-444","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","T-shirt - enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061821_uploaded_image1_1571051508.82.png"
"1751303172-445","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061814_uploaded_image1_1571051426.62.png"
"1751303172-446","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061809_uploaded_image1_1571051353.3.png"
"1751303172-447","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Tenue enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1051730_uploaded_image1_1570794430.93.png"
"1751303172-448","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Tenue enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1051726_uploaded_image1_1570794373.22.png"
"1751303172-449","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","2 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051629_uploaded_image1_1570793218.21.png"
"1751303172-450","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","3 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051591_uploaded_image1_1570792887.05.png"
"1751303172-451","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","3 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051586_uploaded_image1_1570792855.28.png"
"1751303172-452","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043364_uploaded_image1_1570628115.92.png"
"1751303172-453","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043343_uploaded_image1_1570627951.98.png"
"1751303172-454","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Jupe fille","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043341_uploaded_image1_1570627933.41.png"
"1751303172-455","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Jupe","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043337_uploaded_image1_1570627886.54.png"
"1751303172-456","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043333_uploaded_image1_1570627859.96.png"
"1751303172-457","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Jupe","3 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043331_uploaded_image1_1570627825.79.png"
"1751303172-458","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Habillement","3 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043326_uploaded_image1_1570627731.54.png"
"1751303172-459","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemise","12 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1035457_uploaded_image1_1570472984.2.png"
"1751303172-460","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chaussures filles et garçons","25 000CFA","Sénégal","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png"
"1751303172-461","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Lange bébé 5 pièces","8 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1027288_uploaded_image1_1570272791.38.png"
"1751303172-462","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robes","1 250CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1021961_uploaded_image1_1570172652.67.png"
"1751303172-463","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Pull-over mauve","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png"
"1751303172-464","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Jeans enfants - 3 à 16 ans","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016980_uploaded_image1_1570069353.16.png"
"1751303172-465","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Chemises pour enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png"
"1751303172-466","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016977_uploaded_image1_1570069123.14.png"
"1751303172-467","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png"
"1751303172-468","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png"
"1751303172-469","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble petits et grands","15 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png"
"1751303172-470","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfants","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_976941_uploaded_image1_1569232766.05.png"
"1751303172-471","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_976936_uploaded_image1_1569232707.95.png"
"1751303172-472","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe bébé - 1 an","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_971896_uploaded_image1_1569081271.03.png"
"1751303172-473","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe classe","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961269_uploaded_image1_1568848014.85.png"
"1751303172-474","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe pour enfant","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961263_uploaded_image2_1568847805.97.png"
"1751303172-475","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blousons enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_930549_uploaded_image1_1568156487.01.png"
"1751303172-476","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Pull pour maman et bébé","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_929824_uploaded_image1_1568140168.74.png"
"1751303172-477","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929222_uploaded_image1_1568130259.69.png"
"1751303172-478","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929221_uploaded_image1_1568130227.07.png"
"1751303172-479","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929220_uploaded_image1_1568130345.41.png"
"1751303172-480","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918132_uploaded_image1_1567810084.62.png"
